data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7871804,31,AZE16264,16264,"01 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Askeran,,,Khojaly,39.913,46.7903,1,Hetq,Regional,"On 1 October 2020, Khojaly was shelled by the Azerbaijani army. There is no information on casualties by the source.",0,1618598521,AZE
7252291,51,ARM4898,4898,"01 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,,,0,80,"Caucasus and Central Asia",Armenia,Gegharkunik,Vardenis,,Vardenis,40.1806,45.72,2,Tert,National,"On 1 October 2020, the Vardenis-Sotk road Gegharkunik region was shelled by the Azerbaijani forces, according to the Ministry of Defence of Armenia. No information on fatalities. [coded to Vardenis with GP2]",0,1603140813,ARM
7252294,51,ARM4897,4897,"01 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,,,0,80,"Caucasus and Central Asia",Armenia,Gegharkunik,Vardenis,,Shatvan,40.181,45.823,1,Tert,National,"On 1 October 2020, Shatvan village in Gegharkunik region was shelled by the Azerbaijani forces, according to the Ministry of Defence of Armenia. There is no information on casualties by the source.",0,1603140813,ARM
7242676,51,ARM4888,4888,"01 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Civilians (Armenia)",,7,78,"Caucasus and Central Asia",Armenia,Gegharkunik,Vardenis,,"Mets Masrik",40.2202,45.7634,1,Tert,National,"On 1 October 2020, 1 civilian was killed and 2 wounded after a missile attack by the Azerbaijani UAV in Mets Masrik village of Gegharkunik regions.",1,1602027397,ARM
7242694,51,ARM4890,4890,"01 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Civilians (Armenia)",,7,78,"Caucasus and Central Asia",Armenia,Gegharkunik,Vardenis,,Vardenis,40.1806,45.72,2,Tert,National,"On 1 October 2020, Azerbaijani forces targeted Vardenis region in Gegharkunik province, with artillery attacks (assumed shelling), killing 1 civilian.",1,1602027397,ARM
7252234,31,AZE16266,16266,"30 September 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Artsakh (2007-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Barda,,,Khanarab,40.2297,47.1804,1,"Oxu Az",National,"On 30 September 2020, Artsakh military forces artillery shelled Khanarab village in Barda region. There is no information on casualties by the source.",0,1603140813,AZE
7252237,31,AZE16265,16265,"30 September 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Artsakh (2007-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Agdam,,,"Brinji Baharly",40.182,47.0947,1,"Oxu Az",National,"On 30 September 2020, Brinji Baharly village of Agdam region shelled by Artsakh forces. There is no information on casualties mentioned by the source.",0,1603140813,AZE
7252255,31,AZE16268,16268,"30 September 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Artsakh (2007-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Goranboy,,,"Tap Qaraqoyunlu",40.4283,46.7688,1,"Report Az",National,"On 30 September 2020, Tap Qaraqoyunlu village of Goranboy region shelled by Artsakh forces, according to the Ministry of defense of Azerbaijan. There is no information on casualties mentioned by the source.",0,1603140813,AZE
7252258,31,AZE16267,16267,"30 September 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Artsakh (2007-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Goranboy,,,"Ashaghi Akhjakend",40.4119,46.5627,1,"Report Az",National,"On 30 September 2020, Ashaghi Akhjakend village of Goranboy region shelled by Artsakh forces, according to the Ministry of defense of Azerbaijan. There is no information on casualties mentioned by the source.",0,1603140813,AZE
7252233,31,AZE16246,16246,"29 September 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Artsakh (2007-)",,1,"Civilians (Azerbaijan)",,7,17,"Caucasus and Central Asia",Azerbaijan,Agdam,,,Karadagly,40.0158,47.0668,1,"Oxu Az",National,"On 29 September 2020, 1 civilian was killed during a shelling attack by Artsakh forces on the village of Karadagly in the Aghdam region, according to the General Prosecutor's Office of Azerbaijan.",1,1603140813,AZE
7871807,31,AZE17113,17113,"29 September 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Artsakh (2007-)",,1,"Civilians (Azerbaijan)",,7,17,"Caucasus and Central Asia",Azerbaijan,Martakert,,,Zardakhach,40.1551,46.4736,1,"Human Rights Ombudsman Of The Republic Of Artsakh",National,"On 29 September 2020, 1 civilian from Artsakh was killed during the shelling of Zardakhach village by military forces of Azerbaijan, according to the Human Rights Ombudsman of Artsakh.",1,1618598521,AZE
7252036,51,ARM4894,4894,"29 September 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)","Civilians (Armenia)",1,18,"Caucasus and Central Asia",Armenia,Gegharkunik,Vardenis,,Vardenis,40.1806,45.72,2,"Tert; Ministry of Foreign Affairs of Armenia",Other-National,"On 29 September 2020, the military positions of Armenian forces in the Vardenis region were shelled by the Azerbaijani forces, according to the Armenian Ministry of Defense. On the same day, Ministry of Foreign Affairs of Armenia reported that 1 civilian was killed as a result of the shelling in the Vardenis region. [coded to Vardenis with GP2]",1,1603140812,ARM
7252038,31,AZE16262,16262,"29 September 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Armenia (2018-)",,8,,,0,80,"Caucasus and Central Asia",Azerbaijan,Dashkasan,,,Dashkasan,40.5212,46.0817,2,"Ministry of Foreign Affairs of Armenia; Ministry of Defence of Azerbaijan",Other,"On 29 September 2020, Daskasan region shelled by Armenian forces, according to the Ministry of defense of Azerbaijan. There is no information on casualties mentioned by the source. [coded to Dashkasan with GP2]",0,1603140812,AZE
7252232,31,AZE16245,16245,"28 September 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Artsakh (2007-)",,1,"Civilians (Azerbaijan)",,7,17,"Caucasus and Central Asia",Azerbaijan,Tartar,,,Terter,40.3428,46.9317,2,"Oxu Az",National,"On 28 September 2020, a civilian was killed and two injured during a shelling attack by Artsakh forces on villages in the Terter region, according to the Azerbaijani military. [coded to Terter with GP2]",1,1603140813,AZE
7252235,31,AZE16257,16257,"28 September 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Artsakh (2007-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Agdam,,,Cemenli,40.0701,47.0418,1,"Oxu Az",National,"On 28 September 2020, Cemenli village of Agdam region shelled by Artsakh forces. There is no information on casualties mentioned by the source.",0,1603140813,AZE
7252226,51,ARM4891,4891,"27 September 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,,,0,80,"Caucasus and Central Asia",Armenia,Gegharkunik,Vardenis,,Vardenis,40.1806,45.72,2,"News Am",National,"On 27 September 2020, Vardenis region was shelled by the Azerbaijani forces, according to the representative of the Armenian Ministry of Defence. No information on casualties.",0,1603140813,ARM
7871816,31,AZE17112,17112,"27 September 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Artsakh (2007-)",,1,"Civilians (Azerbaijan)",,7,17,"Caucasus and Central Asia",Azerbaijan,Martakert,,,"Mets Shen",40.2125,46.7078,1,"Human Rights Ombudsman Of The Republic Of Artsakh",National,"On 27 September 2020, 1 civilian from Artsakh was killed during the shelling of Mets Shen village by the military forces of Azerbaijan, according to the Human Rights Ombudsman of Artsakh.",1,1618598521,AZE
7871823,31,AZE16232,16232,"27 September 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,1,"Civilians (Azerbaijan)",,7,17,"Caucasus and Central Asia",Azerbaijan,Martuni,,,Khojavend,39.795,47.1117,1,"Human Rights Ombudsman Of The Republic Of Artsakh; News Am",National-Regional,"On 27 September 2020, 2 civilians were killed and 2 wounded when military forces of Azerbaijan shelled Martuni (Khojavend) city, according to the Human Rights Ombudsman of Artsakh.",2,1618598521,AZE
7871824,31,AZE16233,16233,"27 September 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,1,"Civilians (Azerbaijan)",,7,17,"Caucasus and Central Asia",Azerbaijan,Hadrut,,,Hadrut,39.5162,47.0325,1,"Human Rights Ombudsman Of The Republic Of Artsakh; Tert",National-Regional,"On 27 September 2020, Military forces of Azerbaijan shelled Hadrut city and nearby territories (split across two events). One civilian from Artsakh was killed in Hadrut city in an Azerbaijani drone strike.",1,1618598521,AZE
7871825,31,AZE16234,16234,"27 September 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Hadrut,,,Hadrut,39.5162,47.0325,2,Tert,Regional,"On 27 September 2020, military forces of Azerbaijan shelled Hadrut city and nearby territories (split across two events). No information on casualties.",0,1618598521,AZE
7242649,31,AZE16248,16248,"27 September 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Stepanakert,,,Stepanakert,39.8246,46.7535,1,"News Am",Regional,"On 27 September 2020, military forces of Azerbaijan shelled Stepanakert city. There is no information on casualties by the source.",0,1602027397,AZE
7241433,51,ARM4872,4872,"30 August 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Chinari,40.8552,45.5761,2,"Ministry of Foreign Affairs of Armenia",Other,"On 30 August 2020, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machineguns, on the positions of the military forces of Armenia located near Chinari, Tavush.",0,1602014401,ARM
7241434,51,ARM4873,4873,"30 August 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Chiva,39.7657,45.1396,2,"Ministry of Foreign Affairs of Armenia",Other,"On 30 August 2020, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machineguns, on the positions of the military forces of Armenia located near Chiva, Vayots Dzor.",0,1602014401,ARM
7241436,51,ARM4874,4874,"30 August 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Kolagir,40.7942,45.421,2,"Ministry of Foreign Affairs of Armenia",Other,"On 30 August 2020, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machineguns, on the positions of the military forces of Armenia located near Kolagir, Tavush, in 2 reported incidents during that day.",0,1602014401,ARM
7241437,51,ARM4875,4875,"30 August 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Movses,40.9057,45.4923,2,"Ministry of Foreign Affairs of Armenia",Other,"On 30 August 2020, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machineguns, on the positions of the military forces of Armenia located near Movses, Tavush, in 5 reported incidents during that day.",0,1602014401,ARM
7241438,51,ARM4876,4876,"30 August 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,Yeraskh,39.7398,44.8282,2,"Ministry of Foreign Affairs of Armenia",Other,"On 30 August 2020, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machineguns, on the positions of the military forces of Armenia located near Yeraskh, Ararat.",0,1602014401,ARM
7241371,51,ARM4829,4829,"22 August 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Gegharkunik,Vardenis,,Avazan,40.3036,45.7043,2,"Ministry of Foreign Affairs of Armenia",Other,"On 22 August 2020, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machineguns, on the positions of the military forces of Armenia located near Avazan, Gegharkunik, in 2 reported incidents during that day.",0,1602014401,ARM
7241372,51,ARM4830,4830,"22 August 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Aygedzor,40.8308,45.5439,2,"Ministry of Foreign Affairs of Armenia",Other,"On 22 August 2020, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machineguns, on the positions of the military forces of Armenia located near Aygedzor, Tavush.",0,1602014401,ARM
7241373,51,ARM4831,4831,"22 August 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Chinari,40.8552,45.5761,2,"Ministry of Foreign Affairs of Armenia",Other,"On 22 August 2020, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machineguns, on the positions of the military forces of Armenia located near Chinari, Tavush.",0,1602014401,ARM
7241375,51,ARM4832,4832,"22 August 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Vayk,,Khndzorut,39.5541,45.4049,2,"Ministry of Foreign Affairs of Armenia",Other,"On 22 August 2020, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machineguns, on the positions of the military forces of Armenia located near Khndzorut, Vayots Dzor.",0,1602014401,ARM
7173052,31,AZE15402,15402,"27 July 2020",2020,3,"Violence against civilians",Attack,"Police Forces of Azerbaijan (2003-)",,1,"Civilians (Azerbaijan)","Prisoners (Azerbaijan); AXCP: Azerbaijani Popular Front Party",7,17,"Caucasus and Central Asia",Azerbaijan,Baku,,,Baku,40.3953,49.8822,1,"Meydan TV",National,"Around 27 July 2020 (between 23 July and 1 August), relatives of the member of the praesidium of the Azerbaijan Popular Front Party, claimed that they have concerns he was beaten and tortured by the police in the pre-trial Detention Center in Baku (Baku, Azerbaijan). The activist arrested on 23 July 2020 accused of illegally entering the building of the National Assembly during the protest on 14 July 2020.",0,1596473349,AZE
7206957,51,ARM4319,4319,"13 June 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Voskepar,41.0654,45.0595,2,"Ministry of Foreign Affairs of Armenia",Other,"On 13 June 2020, military forces of Azerbaijan fired with primarily heavy weapons, including sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Voskepar, Tavush.",0,1600118391,ARM
7206592,51,ARM4318,4318,"13 June 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Koti,41.1324,45.1054,2,"Ministry of Foreign Affairs of Armenia",Other,"On 13 June 2020, military forces of Azerbaijan fired with primarily heavy weapons, including sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Koti, Tavush, in 2 reported incidents during that day.",0,1600118390,ARM
7125205,31,AZE14576,14576,"08 June 2020",2020,1,"Violence against civilians",Attack,"Police Forces of Azerbaijan (2003-)",,1,"Civilians (Azerbaijan)","Prisoners (Azerbaijan)",7,17,"Caucasus and Central Asia",Azerbaijan,Baku,,,Baku,40.3953,49.8822,1,"Meydan TV; Oxu Az",National,"On 8 June 2020, the police of Baku arrested 11 people from the residential building in Yasamal district of Baku, who were suspected to throw different materials at policemen who were detaining a local resident for violating the quarantine rules. Later on, the relatives and lawyers claimed that the detainees have been beaten in the police station. The police authorities claimed that an internal investigation was launched about it.",0,1592245445,AZE
7206968,51,ARM4283,4283,"05 June 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Berdavan,41.2057,44.9982,2,"Ministry of Foreign Affairs of Armenia",Other,"On 5 June 2020, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Berdavan, Tavush.",0,1600118391,ARM
7206971,51,ARM4287,4287,"05 June 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Voskevan,41.1204,45.0636,2,"Ministry of Foreign Affairs of Armenia",Other,"On 5 June 2020, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Voskevan, Tavush, in 2 reported incidents during that day.",0,1600118391,ARM
7206972,51,ARM4285,4285,"05 June 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Idjevan,,Kirants,41.0471,45.098,2,"Ministry of Foreign Affairs of Armenia",Other,"On 5 June 2020, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Kirants, Tavush.",0,1600118391,ARM
7206724,51,ARM4286,4286,"05 June 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Gegharkunik,Vardenis,,Kutakan,40.2676,45.8372,2,"Ministry of Foreign Affairs of Armenia",Other,"On 5 June 2020, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Kutakan, Gegharkunik.",0,1600118391,ARM
7207337,51,ARM4288,4288,"05 June 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Yelpin,39.8077,45.11,2,"Ministry of Foreign Affairs of Armenia",Other,"On 5 June 2020, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Yelpin, Vayots Dzor.",0,1600118393,ARM
7206605,51,ARM4284,4284,"05 June 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Chiva,39.7657,45.1396,2,"Ministry of Foreign Affairs of Armenia",Other,"On 5 June 2020, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Chiva, Vayots Dzor.",0,1600118390,ARM
7206606,51,ARM4282,4282,"05 June 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Areni,39.7259,45.185,2,"Ministry of Foreign Affairs of Armenia",Other,"On 5 June 2020, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Areni, Vayots Dzor, in 2 reported incidents during that day.",0,1600118390,ARM
7102315,51,ARM3848,3848,"27 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Areni,39.7259,45.185,2,"Panorama Am; Nagorno Karabakh Observer; RFE/RL","New media-National","On 27 May 2020, a car of Armenian military forces was destroyed with shelling fire from Azerbaijani side at military positions in Nakhichevan, across from border town of Areni in Armenia [coded to Areni with GP2]. The incident happened during the construction works conducted by Armenian army, no casualties, no report from Azerbaijani side.",0,1591034734,ARM
7102330,51,ARM3845,3845,"24 May 2020",2020,2,"Violence against civilians",Attack,"Police Forces of Armenia (2018-)",,1,"Civilians (Armenia)","Prisoners (Armenia)",7,17,"Caucasus and Central Asia",Armenia,Syunik,Kapan,,Kapan,39.2063,46.4058,1,"168 Hours",National,"Around 24 May 2020 (as reported), it was claimed that four people who were detained two days earlier due to an unknown investigation reportedly against the Mayor of Kajaran, were beaten by the policemen in the police station of Kapan city. One of the detainees and the mayor of Kajaran publicly announced the issue. The police started an internal investigation in the frames of this case.",0,1591034734,ARM
7206693,51,ARM4153,4153,"14 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Areni,39.7259,45.185,2,"Ministry of Foreign Affairs of Armenia",Other,"On 14 May 2020, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Areni, Vayots Dzor, in 6 reported incidents during that day.",0,1600118391,ARM
7206697,51,ARM4157,4157,"14 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Idjevan,,Sarigyugh,41.0354,45.1447,2,"Ministry of Foreign Affairs of Armenia",Other,"On 14 May 2020, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Sarigyugh, Tavush, in 2 reported incidents during that day.",0,1600118391,ARM
7206736,51,ARM4156,4156,"14 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Vayk,,Khndzorut,39.5541,45.4049,2,"Ministry of Foreign Affairs of Armenia",Other,"On 14 May 2020, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Khndzorut, Vayots Dzor.",0,1600118391,ARM
7207058,51,ARM4154,4154,"14 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Baghanis,41.1104,45.0567,2,"Ministry of Foreign Affairs of Armenia",Other,"On 14 May 2020, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Baghanis, Tavush.",0,1600118392,ARM
7207059,51,ARM4155,4155,"14 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Idjevan,,Berkaber,41.0555,45.1459,2,"Ministry of Foreign Affairs of Armenia",Other,"On 14 May 2020, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Berkaber, Tavush, in 2 reported incidents during that day.",0,1600118392,ARM
7206819,51,ARM4158,4158,"14 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Voskepar,41.0654,45.0595,2,"Ministry of Foreign Affairs of Armenia",Other,"On 14 May 2020, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Voskepar, Tavush, in 3 reported incidents during that day.",0,1600118391,ARM
7094292,51,ARM3842,3842,"13 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Civilians (Armenia)",,7,78,"Caucasus and Central Asia",Armenia,Tavush,Idjevan,,Berkaber,41.0555,45.1459,2,RazmInfo,National,"On 13 May 2020, Ministry of Defence of Armenia reported that as a result of a shelling attack from the Azerbaijani side in direction of Berkaber village (Idjevan, Tavush, Armenia) one of the residential houses was damaged. No civilian was injured.",0,1589821908,ARM
7206712,51,ARM4148,4148,"10 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Areni,39.7259,45.185,2,"Ministry of Foreign Affairs of Armenia",Other,"On 10 May 2020, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/heavy machine guns, on the positions of the military forces of Armenia located near Areni, Vayots Dzor.",0,1600118391,ARM
7206713,51,ARM4150,4150,"10 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Idjevan,,Sarigyugh,41.0354,45.1447,2,"Ministry of Foreign Affairs of Armenia",Other,"On 10 May 2020, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/heavy machine guns, on the positions of the military forces of Armenia located near Sarigyugh, Tavush.",0,1600118391,ARM
7206714,51,ARM4151,4151,"10 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Voskepar,41.0654,45.0595,2,"Ministry of Foreign Affairs of Armenia",Other,"On 10 May 2020, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/heavy machine guns, on the positions of the military forces of Armenia located near Voskepar, Tavush, in 3 reported incidents during that day.",0,1600118391,ARM
